id	col1	col2	col3	random
3167	row3167_col1	row3167_col2	row3167_col3	1778
3168	row3168_col1	row3168_col2	row3168_col3	7154
3169	row3169_col1	row3169_col2	row3169_col3	9302
3170	row3170_col1	row3170_col2	row3170_col3	4694
3171	row3171_col1	row3171_col2	row3171_col3	4479
3172	row3172_col1	row3172_col2	row3172_col3	472
3173	row3173_col1	row3173_col2	row3173_col3	7732
3174	row3174_col1	row3174_col2	row3174_col3	8362
3175	row3175_col1	row3175_col2	row3175_col3	309
3176	row3176_col1	row3176_col2	row3176_col3	6438
3177	row3177_col1	row3177_col2	row3177_col3	5116
3178	row3178_col1	row3178_col2	row3178_col3	6287
3179	row3179_col1	row3179_col2	row3179_col3	907
3180	row3180_col1	row3180_col2	row3180_col3	7511
3181	row3181_col1	row3181_col2	row3181_col3	860
3182	row3182_col1	row3182_col2	row3182_col3	5089
3183	row3183_col1	row3183_col2	row3183_col3	4765
3184	row3184_col1	row3184_col2	row3184_col3	8590
3185	row3185_col1	row3185_col2	row3185_col3	4028
3186	row3186_col1	row3186_col2	row3186_col3	6171
3187	row3187_col1	row3187_col2	row3187_col3	7251
3188	row3188_col1	row3188_col2	row3188_col3	6562
3189	row3189_col1	row3189_col2	row3189_col3	7859
3190	row3190_col1	row3190_col2	row3190_col3	8747
3191	row3191_col1	row3191_col2	row3191_col3	7321
3192	row3192_col1	row3192_col2	row3192_col3	7569
3193	row3193_col1	row3193_col2	row3193_col3	5960
3194	row3194_col1	row3194_col2	row3194_col3	8476
3195	row3195_col1	row3195_col2	row3195_col3	8592
3196	row3196_col1	row3196_col2	row3196_col3	7476
3197	row3197_col1	row3197_col2	row3197_col3	4420
3198	row3198_col1	row3198_col2	row3198_col3	1630
3199	row3199_col1	row3199_col2	row3199_col3	8812
3200	row3200_col1	row3200_col2	row3200_col3	2976
3201	row3201_col1	row3201_col2	row3201_col3	9169
3202	row3202_col1	row3202_col2	row3202_col3	2267
3203	row3203_col1	row3203_col2	row3203_col3	4652
3204	row3204_col1	row3204_col2	row3204_col3	7139
3205	row3205_col1	row3205_col2	row3205_col3	2445
3206	row3206_col1	row3206_col2	row3206_col3	6094
3207	row3207_col1	row3207_col2	row3207_col3	3015
3208	row3208_col1	row3208_col2	row3208_col3	5881
3209	row3209_col1	row3209_col2	row3209_col3	7485
3210	row3210_col1	row3210_col2	row3210_col3	8986
3211	row3211_col1	row3211_col2	row3211_col3	362
3212	row3212_col1	row3212_col2	row3212_col3	1014
3213	row3213_col1	row3213_col2	row3213_col3	91
3214	row3214_col1	row3214_col2	row3214_col3	1149
3215	row3215_col1	row3215_col2	row3215_col3	2661
3216	row3216_col1	row3216_col2	row3216_col3	8575
3217	row3217_col1	row3217_col2	row3217_col3	6852
3218	row3218_col1	row3218_col2	row3218_col3	9397
3219	row3219_col1	row3219_col2	row3219_col3	6442
3220	row3220_col1	row3220_col2	row3220_col3	2897
3221	row3221_col1	row3221_col2	row3221_col3	9267
3222	row3222_col1	row3222_col2	row3222_col3	1486
3223	row3223_col1	row3223_col2	row3223_col3	6807
3224	row3224_col1	row3224_col2	row3224_col3	8447
3225	row3225_col1	row3225_col2	row3225_col3	4151
3226	row3226_col1	row3226_col2	row3226_col3	158
3227	row3227_col1	row3227_col2	row3227_col3	92
3228	row3228_col1	row3228_col2	row3228_col3	4985
3229	row3229_col1	row3229_col2	row3229_col3	9364
3230	row3230_col1	row3230_col2	row3230_col3	9879
3231	row3231_col1	row3231_col2	row3231_col3	33
3232	row3232_col1	row3232_col2	row3232_col3	1861
3233	row3233_col1	row3233_col2	row3233_col3	9707
3234	row3234_col1	row3234_col2	row3234_col3	4336
3235	row3235_col1	row3235_col2	row3235_col3	3402
3236	row3236_col1	row3236_col2	row3236_col3	7802
3237	row3237_col1	row3237_col2	row3237_col3	345
3238	row3238_col1	row3238_col2	row3238_col3	6253
3239	row3239_col1	row3239_col2	row3239_col3	9857
3240	row3240_col1	row3240_col2	row3240_col3	1875
3241	row3241_col1	row3241_col2	row3241_col3	685
3242	row3242_col1	row3242_col2	row3242_col3	8229
3243	row3243_col1	row3243_col2	row3243_col3	101
3244	row3244_col1	row3244_col2	row3244_col3	2493
3245	row3245_col1	row3245_col2	row3245_col3	9082
3246	row3246_col1	row3246_col2	row3246_col3	1485
3247	row3247_col1	row3247_col2	row3247_col3	1948
3248	row3248_col1	row3248_col2	row3248_col3	8578
3249	row3249_col1	row3249_col2	row3249_col3	1705
3250	row3250_col1	row3250_col2	row3250_col3	135
3251	row3251_col1	row3251_col2	row3251_col3	4759
3252	row3252_col1	row3252_col2	row3252_col3	845
3253	row3253_col1	row3253_col2	row3253_col3	8929
3254	row3254_col1	row3254_col2	row3254_col3	9785
3255	row3255_col1	row3255_col2	row3255_col3	2299
3256	row3256_col1	row3256_col2	row3256_col3	9875
3257	row3257_col1	row3257_col2	row3257_col3	4323
3258	row3258_col1	row3258_col2	row3258_col3	8421
3259	row3259_col1	row3259_col2	row3259_col3	9284
3260	row3260_col1	row3260_col2	row3260_col3	6246
3261	row3261_col1	row3261_col2	row3261_col3	6215
3262	row3262_col1	row3262_col2	row3262_col3	6859
3263	row3263_col1	row3263_col2	row3263_col3	7301
3264	row3264_col1	row3264_col2	row3264_col3	6381
3265	row3265_col1	row3265_col2	row3265_col3	8669
3266	row3266_col1	row3266_col2	row3266_col3	2594
3267	row3267_col1	row3267_col2	row3267_col3	9514
3268	row3268_col1	row3268_col2	row3268_col3	7476
3269	row3269_col1	row3269_col2	row3269_col3	7379
3270	row3270_col1	row3270_col2	row3270_col3	8746
3271	row3271_col1	row3271_col2	row3271_col3	6424
3272	row3272_col1	row3272_col2	row3272_col3	9811
3273	row3273_col1	row3273_col2	row3273_col3	4761
3274	row3274_col1	row3274_col2	row3274_col3	4662
3275	row3275_col1	row3275_col2	row3275_col3	8599
3276	row3276_col1	row3276_col2	row3276_col3	9092
3277	row3277_col1	row3277_col2	row3277_col3	4352
3278	row3278_col1	row3278_col2	row3278_col3	4905
3279	row3279_col1	row3279_col2	row3279_col3	8507
3280	row3280_col1	row3280_col2	row3280_col3	3945
3281	row3281_col1	row3281_col2	row3281_col3	9276
3282	row3282_col1	row3282_col2	row3282_col3	9413
3283	row3283_col1	row3283_col2	row3283_col3	61
3284	row3284_col1	row3284_col2	row3284_col3	1962
3285	row3285_col1	row3285_col2	row3285_col3	2576
3286	row3286_col1	row3286_col2	row3286_col3	6407
3287	row3287_col1	row3287_col2	row3287_col3	565
3288	row3288_col1	row3288_col2	row3288_col3	1629
3289	row3289_col1	row3289_col2	row3289_col3	7102
3290	row3290_col1	row3290_col2	row3290_col3	7677
3291	row3291_col1	row3291_col2	row3291_col3	2400
3292	row3292_col1	row3292_col2	row3292_col3	6685
3293	row3293_col1	row3293_col2	row3293_col3	1084
3294	row3294_col1	row3294_col2	row3294_col3	923
3295	row3295_col1	row3295_col2	row3295_col3	1513
3296	row3296_col1	row3296_col2	row3296_col3	494
3297	row3297_col1	row3297_col2	row3297_col3	978
3298	row3298_col1	row3298_col2	row3298_col3	1499
3299	row3299_col1	row3299_col2	row3299_col3	9153
3300	row3300_col1	row3300_col2	row3300_col3	3271
3301	row3301_col1	row3301_col2	row3301_col3	9577
3302	row3302_col1	row3302_col2	row3302_col3	1419
3303	row3303_col1	row3303_col2	row3303_col3	385
3304	row3304_col1	row3304_col2	row3304_col3	5022
3305	row3305_col1	row3305_col2	row3305_col3	7076
3306	row3306_col1	row3306_col2	row3306_col3	1626
3307	row3307_col1	row3307_col2	row3307_col3	7494
3308	row3308_col1	row3308_col2	row3308_col3	1426
3309	row3309_col1	row3309_col2	row3309_col3	536
3310	row3310_col1	row3310_col2	row3310_col3	3240
3311	row3311_col1	row3311_col2	row3311_col3	8050
3312	row3312_col1	row3312_col2	row3312_col3	1716
3313	row3313_col1	row3313_col2	row3313_col3	6270
3314	row3314_col1	row3314_col2	row3314_col3	5746
3315	row3315_col1	row3315_col2	row3315_col3	9138
3316	row3316_col1	row3316_col2	row3316_col3	6968
3317	row3317_col1	row3317_col2	row3317_col3	9351
3318	row3318_col1	row3318_col2	row3318_col3	2039
3319	row3319_col1	row3319_col2	row3319_col3	7543
3320	row3320_col1	row3320_col2	row3320_col3	8765
3321	row3321_col1	row3321_col2	row3321_col3	9339
3322	row3322_col1	row3322_col2	row3322_col3	8394
3323	row3323_col1	row3323_col2	row3323_col3	7892
3324	row3324_col1	row3324_col2	row3324_col3	424
3325	row3325_col1	row3325_col2	row3325_col3	4226
3326	row3326_col1	row3326_col2	row3326_col3	3038
3327	row3327_col1	row3327_col2	row3327_col3	1146
3328	row3328_col1	row3328_col2	row3328_col3	6431
3329	row3329_col1	row3329_col2	row3329_col3	2936
3330	row3330_col1	row3330_col2	row3330_col3	2582
3331	row3331_col1	row3331_col2	row3331_col3	5451
3332	row3332_col1	row3332_col2	row3332_col3	7728
3333	row3333_col1	row3333_col2	row3333_col3	3658
3334	row3334_col1	row3334_col2	row3334_col3	665
3335	row3335_col1	row3335_col2	row3335_col3	5719
3336	row3336_col1	row3336_col2	row3336_col3	9288
3337	row3337_col1	row3337_col2	row3337_col3	4356
3338	row3338_col1	row3338_col2	row3338_col3	3658
3339	row3339_col1	row3339_col2	row3339_col3	7791
3340	row3340_col1	row3340_col2	row3340_col3	2388
3341	row3341_col1	row3341_col2	row3341_col3	9777
3342	row3342_col1	row3342_col2	row3342_col3	729
3343	row3343_col1	row3343_col2	row3343_col3	1589
3344	row3344_col1	row3344_col2	row3344_col3	1992
3345	row3345_col1	row3345_col2	row3345_col3	9930
3346	row3346_col1	row3346_col2	row3346_col3	2584
3347	row3347_col1	row3347_col2	row3347_col3	6813
3348	row3348_col1	row3348_col2	row3348_col3	6208
3349	row3349_col1	row3349_col2	row3349_col3	4530
3350	row3350_col1	row3350_col2	row3350_col3	6865
3351	row3351_col1	row3351_col2	row3351_col3	1197
3352	row3352_col1	row3352_col2	row3352_col3	7981
3353	row3353_col1	row3353_col2	row3353_col3	7295
3354	row3354_col1	row3354_col2	row3354_col3	8180
3355	row3355_col1	row3355_col2	row3355_col3	6930
3356	row3356_col1	row3356_col2	row3356_col3	4285
3357	row3357_col1	row3357_col2	row3357_col3	1276
3358	row3358_col1	row3358_col2	row3358_col3	3914
3359	row3359_col1	row3359_col2	row3359_col3	7576
3360	row3360_col1	row3360_col2	row3360_col3	499
3361	row3361_col1	row3361_col2	row3361_col3	6736
3362	row3362_col1	row3362_col2	row3362_col3	3035
3363	row3363_col1	row3363_col2	row3363_col3	2601
3364	row3364_col1	row3364_col2	row3364_col3	3194
3365	row3365_col1	row3365_col2	row3365_col3	6752
3366	row3366_col1	row3366_col2	row3366_col3	505
3367	row3367_col1	row3367_col2	row3367_col3	1277
3368	row3368_col1	row3368_col2	row3368_col3	1750
3369	row3369_col1	row3369_col2	row3369_col3	327
3370	row3370_col1	row3370_col2	row3370_col3	2715
3371	row3371_col1	row3371_col2	row3371_col3	9950
3372	row3372_col1	row3372_col2	row3372_col3	6783
3373	row3373_col1	row3373_col2	row3373_col3	4348
3374	row3374_col1	row3374_col2	row3374_col3	5592
3375	row3375_col1	row3375_col2	row3375_col3	1322
3376	row3376_col1	row3376_col2	row3376_col3	2205
3377	row3377_col1	row3377_col2	row3377_col3	702
3378	row3378_col1	row3378_col2	row3378_col3	2600
3379	row3379_col1	row3379_col2	row3379_col3	294
3380	row3380_col1	row3380_col2	row3380_col3	8781
3381	row3381_col1	row3381_col2	row3381_col3	8042
3382	row3382_col1	row3382_col2	row3382_col3	2072
3383	row3383_col1	row3383_col2	row3383_col3	9678
3384	row3384_col1	row3384_col2	row3384_col3	3122
3385	row3385_col1	row3385_col2	row3385_col3	4082
3386	row3386_col1	row3386_col2	row3386_col3	1703
3387	row3387_col1	row3387_col2	row3387_col3	6132
3388	row3388_col1	row3388_col2	row3388_col3	4286
3389	row3389_col1	row3389_col2	row3389_col3	7926
3390	row3390_col1	row3390_col2	row3390_col3	6520
3391	row3391_col1	row3391_col2	row3391_col3	7664
3392	row3392_col1	row3392_col2	row3392_col3	5889
3393	row3393_col1	row3393_col2	row3393_col3	6017
3394	row3394_col1	row3394_col2	row3394_col3	1669
3395	row3395_col1	row3395_col2	row3395_col3	931
3396	row3396_col1	row3396_col2	row3396_col3	5838
3397	row3397_col1	row3397_col2	row3397_col3	5505
3398	row3398_col1	row3398_col2	row3398_col3	1198
3399	row3399_col1	row3399_col2	row3399_col3	9061
3400	row3400_col1	row3400_col2	row3400_col3	5281
3401	row3401_col1	row3401_col2	row3401_col3	4539
3402	row3402_col1	row3402_col2	row3402_col3	7707
3403	row3403_col1	row3403_col2	row3403_col3	5618
3404	row3404_col1	row3404_col2	row3404_col3	3919
3405	row3405_col1	row3405_col2	row3405_col3	2056
3406	row3406_col1	row3406_col2	row3406_col3	3452
3407	row3407_col1	row3407_col2	row3407_col3	9225
3408	row3408_col1	row3408_col2	row3408_col3	7349
3409	row3409_col1	row3409_col2	row3409_col3	2418
3410	row3410_col1	row3410_col2	row3410_col3	6344
3411	row3411_col1	row3411_col2	row3411_col3	6478
3412	row3412_col1	row3412_col2	row3412_col3	4660
3413	row3413_col1	row3413_col2	row3413_col3	6372
3414	row3414_col1	row3414_col2	row3414_col3	9193
3415	row3415_col1	row3415_col2	row3415_col3	4670
3416	row3416_col1	row3416_col2	row3416_col3	7984
3417	row3417_col1	row3417_col2	row3417_col3	4788
3418	row3418_col1	row3418_col2	row3418_col3	1393
3419	row3419_col1	row3419_col2	row3419_col3	4461
3420	row3420_col1	row3420_col2	row3420_col3	2854
3421	row3421_col1	row3421_col2	row3421_col3	9284
3422	row3422_col1	row3422_col2	row3422_col3	1689
3423	row3423_col1	row3423_col2	row3423_col3	4857
3424	row3424_col1	row3424_col2	row3424_col3	3971
3425	row3425_col1	row3425_col2	row3425_col3	9698
3426	row3426_col1	row3426_col2	row3426_col3	4044
3427	row3427_col1	row3427_col2	row3427_col3	111
3428	row3428_col1	row3428_col2	row3428_col3	6781
3429	row3429_col1	row3429_col2	row3429_col3	66
3430	row3430_col1	row3430_col2	row3430_col3	9346
3431	row3431_col1	row3431_col2	row3431_col3	3139
3432	row3432_col1	row3432_col2	row3432_col3	3144
3433	row3433_col1	row3433_col2	row3433_col3	9897
3434	row3434_col1	row3434_col2	row3434_col3	6365
3435	row3435_col1	row3435_col2	row3435_col3	1189
3436	row3436_col1	row3436_col2	row3436_col3	665
3437	row3437_col1	row3437_col2	row3437_col3	8423
3438	row3438_col1	row3438_col2	row3438_col3	3732
3439	row3439_col1	row3439_col2	row3439_col3	2743
3440	row3440_col1	row3440_col2	row3440_col3	5559
3441	row3441_col1	row3441_col2	row3441_col3	1942
3442	row3442_col1	row3442_col2	row3442_col3	5791
3443	row3443_col1	row3443_col2	row3443_col3	3472
3444	row3444_col1	row3444_col2	row3444_col3	9709
3445	row3445_col1	row3445_col2	row3445_col3	6732
3446	row3446_col1	row3446_col2	row3446_col3	5048
3447	row3447_col1	row3447_col2	row3447_col3	9028
3448	row3448_col1	row3448_col2	row3448_col3	6826
3449	row3449_col1	row3449_col2	row3449_col3	9370
3450	row3450_col1	row3450_col2	row3450_col3	4235
3451	row3451_col1	row3451_col2	row3451_col3	2080
3452	row3452_col1	row3452_col2	row3452_col3	6215
3453	row3453_col1	row3453_col2	row3453_col3	6182
3454	row3454_col1	row3454_col2	row3454_col3	2109
3455	row3455_col1	row3455_col2	row3455_col3	5537
3456	row3456_col1	row3456_col2	row3456_col3	6073
3457	row3457_col1	row3457_col2	row3457_col3	430
3458	row3458_col1	row3458_col2	row3458_col3	7801
3459	row3459_col1	row3459_col2	row3459_col3	7317
3460	row3460_col1	row3460_col2	row3460_col3	3738
3461	row3461_col1	row3461_col2	row3461_col3	2511
3462	row3462_col1	row3462_col2	row3462_col3	7675
3463	row3463_col1	row3463_col2	row3463_col3	8824
3464	row3464_col1	row3464_col2	row3464_col3	6505
3465	row3465_col1	row3465_col2	row3465_col3	7562
3466	row3466_col1	row3466_col2	row3466_col3	8498
3467	row3467_col1	row3467_col2	row3467_col3	3316
3468	row3468_col1	row3468_col2	row3468_col3	2430
3469	row3469_col1	row3469_col2	row3469_col3	8620
3470	row3470_col1	row3470_col2	row3470_col3	3308
3471	row3471_col1	row3471_col2	row3471_col3	6376
3472	row3472_col1	row3472_col2	row3472_col3	3025
3473	row3473_col1	row3473_col2	row3473_col3	8132
3474	row3474_col1	row3474_col2	row3474_col3	4362
3475	row3475_col1	row3475_col2	row3475_col3	7053
3476	row3476_col1	row3476_col2	row3476_col3	9524
3477	row3477_col1	row3477_col2	row3477_col3	8270
3478	row3478_col1	row3478_col2	row3478_col3	2432
3479	row3479_col1	row3479_col2	row3479_col3	3905
3480	row3480_col1	row3480_col2	row3480_col3	4998
3481	row3481_col1	row3481_col2	row3481_col3	2323
3482	row3482_col1	row3482_col2	row3482_col3	5207
3483	row3483_col1	row3483_col2	row3483_col3	9200
3484	row3484_col1	row3484_col2	row3484_col3	8834
3485	row3485_col1	row3485_col2	row3485_col3	3510
3486	row3486_col1	row3486_col2	row3486_col3	6263
3487	row3487_col1	row3487_col2	row3487_col3	5754
3488	row3488_col1	row3488_col2	row3488_col3	3695
3489	row3489_col1	row3489_col2	row3489_col3	9859
3490	row3490_col1	row3490_col2	row3490_col3	4168
3491	row3491_col1	row3491_col2	row3491_col3	610
3492	row3492_col1	row3492_col2	row3492_col3	3414
3493	row3493_col1	row3493_col2	row3493_col3	5982
3494	row3494_col1	row3494_col2	row3494_col3	7439
3495	row3495_col1	row3495_col2	row3495_col3	1918
3496	row3496_col1	row3496_col2	row3496_col3	8548
3497	row3497_col1	row3497_col2	row3497_col3	1391
3498	row3498_col1	row3498_col2	row3498_col3	1347
3499	row3499_col1	row3499_col2	row3499_col3	8637
3500	row3500_col1	row3500_col2	row3500_col3	7699
3501	row3501_col1	row3501_col2	row3501_col3	3565
3502	row3502_col1	row3502_col2	row3502_col3	8520
3503	row3503_col1	row3503_col2	row3503_col3	6850
3504	row3504_col1	row3504_col2	row3504_col3	8602
3505	row3505_col1	row3505_col2	row3505_col3	5058
3506	row3506_col1	row3506_col2	row3506_col3	3731
3507	row3507_col1	row3507_col2	row3507_col3	2395
3508	row3508_col1	row3508_col2	row3508_col3	9417
3509	row3509_col1	row3509_col2	row3509_col3	2111
3510	row3510_col1	row3510_col2	row3510_col3	5479
3511	row3511_col1	row3511_col2	row3511_col3	497
3512	row3512_col1	row3512_col2	row3512_col3	4123
3513	row3513_col1	row3513_col2	row3513_col3	9858
3514	row3514_col1	row3514_col2	row3514_col3	8366
3515	row3515_col1	row3515_col2	row3515_col3	3985
3516	row3516_col1	row3516_col2	row3516_col3	5807
3517	row3517_col1	row3517_col2	row3517_col3	7262
3518	row3518_col1	row3518_col2	row3518_col3	702
3519	row3519_col1	row3519_col2	row3519_col3	5895
3520	row3520_col1	row3520_col2	row3520_col3	2832
3521	row3521_col1	row3521_col2	row3521_col3	879
3522	row3522_col1	row3522_col2	row3522_col3	3248
3523	row3523_col1	row3523_col2	row3523_col3	8468
3524	row3524_col1	row3524_col2	row3524_col3	9075
3525	row3525_col1	row3525_col2	row3525_col3	1312
3526	row3526_col1	row3526_col2	row3526_col3	7707
3527	row3527_col1	row3527_col2	row3527_col3	5768
3528	row3528_col1	row3528_col2	row3528_col3	410
3529	row3529_col1	row3529_col2	row3529_col3	6030
3530	row3530_col1	row3530_col2	row3530_col3	4715
3531	row3531_col1	row3531_col2	row3531_col3	3800
3532	row3532_col1	row3532_col2	row3532_col3	4129
3533	row3533_col1	row3533_col2	row3533_col3	331
3534	row3534_col1	row3534_col2	row3534_col3	4148
3535	row3535_col1	row3535_col2	row3535_col3	7656
3536	row3536_col1	row3536_col2	row3536_col3	5494
3537	row3537_col1	row3537_col2	row3537_col3	3541
3538	row3538_col1	row3538_col2	row3538_col3	9578
3539	row3539_col1	row3539_col2	row3539_col3	8298
3540	row3540_col1	row3540_col2	row3540_col3	1059
3541	row3541_col1	row3541_col2	row3541_col3	3965
3542	row3542_col1	row3542_col2	row3542_col3	8746
3543	row3543_col1	row3543_col2	row3543_col3	3096
3544	row3544_col1	row3544_col2	row3544_col3	5078
3545	row3545_col1	row3545_col2	row3545_col3	5749
3546	row3546_col1	row3546_col2	row3546_col3	6475
3547	row3547_col1	row3547_col2	row3547_col3	7538
3548	row3548_col1	row3548_col2	row3548_col3	3992
3549	row3549_col1	row3549_col2	row3549_col3	272
3550	row3550_col1	row3550_col2	row3550_col3	5463
3551	row3551_col1	row3551_col2	row3551_col3	1050
3552	row3552_col1	row3552_col2	row3552_col3	3102
3553	row3553_col1	row3553_col2	row3553_col3	8536
3554	row3554_col1	row3554_col2	row3554_col3	8097
3555	row3555_col1	row3555_col2	row3555_col3	2680
3556	row3556_col1	row3556_col2	row3556_col3	3859
3557	row3557_col1	row3557_col2	row3557_col3	5463
3558	row3558_col1	row3558_col2	row3558_col3	4887
3559	row3559_col1	row3559_col2	row3559_col3	4248
3560	row3560_col1	row3560_col2	row3560_col3	7600
3561	row3561_col1	row3561_col2	row3561_col3	6198
3562	row3562_col1	row3562_col2	row3562_col3	9051
3563	row3563_col1	row3563_col2	row3563_col3	943
3564	row3564_col1	row3564_col2	row3564_col3	1093
3565	row3565_col1	row3565_col2	row3565_col3	5147
3566	row3566_col1	row3566_col2	row3566_col3	239
3567	row3567_col1	row3567_col2	row3567_col3	1709
3568	row3568_col1	row3568_col2	row3568_col3	1477
