id	col1	col2	col3	random
3140	row3140_col1	row3140_col2	row3140_col3	2389
3141	row3141_col1	row3141_col2	row3141_col3	7040
3142	row3142_col1	row3142_col2	row3142_col3	6827
3143	row3143_col1	row3143_col2	row3143_col3	6174
3144	row3144_col1	row3144_col2	row3144_col3	5583
3145	row3145_col1	row3145_col2	row3145_col3	9626
3146	row3146_col1	row3146_col2	row3146_col3	1632
3147	row3147_col1	row3147_col2	row3147_col3	1857
3148	row3148_col1	row3148_col2	row3148_col3	7315
3149	row3149_col1	row3149_col2	row3149_col3	7655
3150	row3150_col1	row3150_col2	row3150_col3	1919
3151	row3151_col1	row3151_col2	row3151_col3	9314
3152	row3152_col1	row3152_col2	row3152_col3	7382
3153	row3153_col1	row3153_col2	row3153_col3	7849
3154	row3154_col1	row3154_col2	row3154_col3	8716
3155	row3155_col1	row3155_col2	row3155_col3	3508
3156	row3156_col1	row3156_col2	row3156_col3	4735
3157	row3157_col1	row3157_col2	row3157_col3	8080
3158	row3158_col1	row3158_col2	row3158_col3	2486
3159	row3159_col1	row3159_col2	row3159_col3	7399
3160	row3160_col1	row3160_col2	row3160_col3	1436
3161	row3161_col1	row3161_col2	row3161_col3	179
3162	row3162_col1	row3162_col2	row3162_col3	3341
3163	row3163_col1	row3163_col2	row3163_col3	3639
3164	row3164_col1	row3164_col2	row3164_col3	2107
3165	row3165_col1	row3165_col2	row3165_col3	785
3166	row3166_col1	row3166_col2	row3166_col3	4155
3167	row3167_col1	row3167_col2	row3167_col3	5205
3168	row3168_col1	row3168_col2	row3168_col3	2259
3169	row3169_col1	row3169_col2	row3169_col3	3841
3170	row3170_col1	row3170_col2	row3170_col3	3833
3171	row3171_col1	row3171_col2	row3171_col3	5807
3172	row3172_col1	row3172_col2	row3172_col3	1442
3173	row3173_col1	row3173_col2	row3173_col3	5140
3174	row3174_col1	row3174_col2	row3174_col3	7542
3175	row3175_col1	row3175_col2	row3175_col3	7317
3176	row3176_col1	row3176_col2	row3176_col3	9174
3177	row3177_col1	row3177_col2	row3177_col3	715
3178	row3178_col1	row3178_col2	row3178_col3	6804
3179	row3179_col1	row3179_col2	row3179_col3	4029
3180	row3180_col1	row3180_col2	row3180_col3	914
3181	row3181_col1	row3181_col2	row3181_col3	4113
3182	row3182_col1	row3182_col2	row3182_col3	8537
3183	row3183_col1	row3183_col2	row3183_col3	5085
3184	row3184_col1	row3184_col2	row3184_col3	8434
3185	row3185_col1	row3185_col2	row3185_col3	6742
3186	row3186_col1	row3186_col2	row3186_col3	3682
3187	row3187_col1	row3187_col2	row3187_col3	8012
3188	row3188_col1	row3188_col2	row3188_col3	8457
3189	row3189_col1	row3189_col2	row3189_col3	1610
3190	row3190_col1	row3190_col2	row3190_col3	4038
3191	row3191_col1	row3191_col2	row3191_col3	5963
3192	row3192_col1	row3192_col2	row3192_col3	8692
3193	row3193_col1	row3193_col2	row3193_col3	9279
3194	row3194_col1	row3194_col2	row3194_col3	2530
3195	row3195_col1	row3195_col2	row3195_col3	7003
3196	row3196_col1	row3196_col2	row3196_col3	5967
3197	row3197_col1	row3197_col2	row3197_col3	2803
3198	row3198_col1	row3198_col2	row3198_col3	5583
3199	row3199_col1	row3199_col2	row3199_col3	2518
3200	row3200_col1	row3200_col2	row3200_col3	1131
3201	row3201_col1	row3201_col2	row3201_col3	3254
3202	row3202_col1	row3202_col2	row3202_col3	4026
3203	row3203_col1	row3203_col2	row3203_col3	4790
3204	row3204_col1	row3204_col2	row3204_col3	7145
3205	row3205_col1	row3205_col2	row3205_col3	1241
3206	row3206_col1	row3206_col2	row3206_col3	2958
3207	row3207_col1	row3207_col2	row3207_col3	6818
3208	row3208_col1	row3208_col2	row3208_col3	1193
3209	row3209_col1	row3209_col2	row3209_col3	6277
3210	row3210_col1	row3210_col2	row3210_col3	1677
3211	row3211_col1	row3211_col2	row3211_col3	1278
3212	row3212_col1	row3212_col2	row3212_col3	9612
3213	row3213_col1	row3213_col2	row3213_col3	680
3214	row3214_col1	row3214_col2	row3214_col3	5173
3215	row3215_col1	row3215_col2	row3215_col3	6050
3216	row3216_col1	row3216_col2	row3216_col3	330
3217	row3217_col1	row3217_col2	row3217_col3	9757
3218	row3218_col1	row3218_col2	row3218_col3	6050
3219	row3219_col1	row3219_col2	row3219_col3	6516
3220	row3220_col1	row3220_col2	row3220_col3	1722
3221	row3221_col1	row3221_col2	row3221_col3	5734
3222	row3222_col1	row3222_col2	row3222_col3	936
3223	row3223_col1	row3223_col2	row3223_col3	8441
3224	row3224_col1	row3224_col2	row3224_col3	8782
3225	row3225_col1	row3225_col2	row3225_col3	4783
3226	row3226_col1	row3226_col2	row3226_col3	8995
3227	row3227_col1	row3227_col2	row3227_col3	2084
3228	row3228_col1	row3228_col2	row3228_col3	9226
3229	row3229_col1	row3229_col2	row3229_col3	3140
3230	row3230_col1	row3230_col2	row3230_col3	5130
3231	row3231_col1	row3231_col2	row3231_col3	6103
3232	row3232_col1	row3232_col2	row3232_col3	8472
3233	row3233_col1	row3233_col2	row3233_col3	5673
3234	row3234_col1	row3234_col2	row3234_col3	2362
3235	row3235_col1	row3235_col2	row3235_col3	7718
3236	row3236_col1	row3236_col2	row3236_col3	8672
3237	row3237_col1	row3237_col2	row3237_col3	2973
3238	row3238_col1	row3238_col2	row3238_col3	3957
3239	row3239_col1	row3239_col2	row3239_col3	610
3240	row3240_col1	row3240_col2	row3240_col3	2604
3241	row3241_col1	row3241_col2	row3241_col3	7233
3242	row3242_col1	row3242_col2	row3242_col3	8786
3243	row3243_col1	row3243_col2	row3243_col3	8744
3244	row3244_col1	row3244_col2	row3244_col3	3217
3245	row3245_col1	row3245_col2	row3245_col3	3620
3246	row3246_col1	row3246_col2	row3246_col3	3245
3247	row3247_col1	row3247_col2	row3247_col3	6610
3248	row3248_col1	row3248_col2	row3248_col3	6248
3249	row3249_col1	row3249_col2	row3249_col3	6503
3250	row3250_col1	row3250_col2	row3250_col3	5925
3251	row3251_col1	row3251_col2	row3251_col3	8372
3252	row3252_col1	row3252_col2	row3252_col3	1719
3253	row3253_col1	row3253_col2	row3253_col3	9480
3254	row3254_col1	row3254_col2	row3254_col3	4569
3255	row3255_col1	row3255_col2	row3255_col3	5806
3256	row3256_col1	row3256_col2	row3256_col3	2715
3257	row3257_col1	row3257_col2	row3257_col3	9249
3258	row3258_col1	row3258_col2	row3258_col3	1075
3259	row3259_col1	row3259_col2	row3259_col3	316
3260	row3260_col1	row3260_col2	row3260_col3	2663
3261	row3261_col1	row3261_col2	row3261_col3	8129
3262	row3262_col1	row3262_col2	row3262_col3	6440
3263	row3263_col1	row3263_col2	row3263_col3	6650
3264	row3264_col1	row3264_col2	row3264_col3	2360
3265	row3265_col1	row3265_col2	row3265_col3	8413
3266	row3266_col1	row3266_col2	row3266_col3	8681
3267	row3267_col1	row3267_col2	row3267_col3	6725
3268	row3268_col1	row3268_col2	row3268_col3	3558
3269	row3269_col1	row3269_col2	row3269_col3	8544
3270	row3270_col1	row3270_col2	row3270_col3	5168
3271	row3271_col1	row3271_col2	row3271_col3	6435
3272	row3272_col1	row3272_col2	row3272_col3	1395
3273	row3273_col1	row3273_col2	row3273_col3	8318
3274	row3274_col1	row3274_col2	row3274_col3	6110
3275	row3275_col1	row3275_col2	row3275_col3	5123
3276	row3276_col1	row3276_col2	row3276_col3	16
3277	row3277_col1	row3277_col2	row3277_col3	5969
3278	row3278_col1	row3278_col2	row3278_col3	8768
3279	row3279_col1	row3279_col2	row3279_col3	1928
3280	row3280_col1	row3280_col2	row3280_col3	8257
3281	row3281_col1	row3281_col2	row3281_col3	7645
3282	row3282_col1	row3282_col2	row3282_col3	4771
3283	row3283_col1	row3283_col2	row3283_col3	269
3284	row3284_col1	row3284_col2	row3284_col3	5847
3285	row3285_col1	row3285_col2	row3285_col3	9460
3286	row3286_col1	row3286_col2	row3286_col3	6787
3287	row3287_col1	row3287_col2	row3287_col3	9572
3288	row3288_col1	row3288_col2	row3288_col3	7268
3289	row3289_col1	row3289_col2	row3289_col3	3112
3290	row3290_col1	row3290_col2	row3290_col3	9124
3291	row3291_col1	row3291_col2	row3291_col3	9472
3292	row3292_col1	row3292_col2	row3292_col3	5432
3293	row3293_col1	row3293_col2	row3293_col3	1788
3294	row3294_col1	row3294_col2	row3294_col3	5840
3295	row3295_col1	row3295_col2	row3295_col3	4232
3296	row3296_col1	row3296_col2	row3296_col3	6177
3297	row3297_col1	row3297_col2	row3297_col3	6851
3298	row3298_col1	row3298_col2	row3298_col3	2718
3299	row3299_col1	row3299_col2	row3299_col3	9319
3300	row3300_col1	row3300_col2	row3300_col3	2515
3301	row3301_col1	row3301_col2	row3301_col3	130
3302	row3302_col1	row3302_col2	row3302_col3	6413
3303	row3303_col1	row3303_col2	row3303_col3	6038
3304	row3304_col1	row3304_col2	row3304_col3	244
3305	row3305_col1	row3305_col2	row3305_col3	1614
3306	row3306_col1	row3306_col2	row3306_col3	1170
3307	row3307_col1	row3307_col2	row3307_col3	6338
3308	row3308_col1	row3308_col2	row3308_col3	6924
3309	row3309_col1	row3309_col2	row3309_col3	1943
3310	row3310_col1	row3310_col2	row3310_col3	6345
3311	row3311_col1	row3311_col2	row3311_col3	7013
3312	row3312_col1	row3312_col2	row3312_col3	7987
3313	row3313_col1	row3313_col2	row3313_col3	8662
3314	row3314_col1	row3314_col2	row3314_col3	9631
3315	row3315_col1	row3315_col2	row3315_col3	613
3316	row3316_col1	row3316_col2	row3316_col3	8593
3317	row3317_col1	row3317_col2	row3317_col3	4001
3318	row3318_col1	row3318_col2	row3318_col3	3773
3319	row3319_col1	row3319_col2	row3319_col3	61
3320	row3320_col1	row3320_col2	row3320_col3	6583
3321	row3321_col1	row3321_col2	row3321_col3	8661
3322	row3322_col1	row3322_col2	row3322_col3	4094
3323	row3323_col1	row3323_col2	row3323_col3	5418
3324	row3324_col1	row3324_col2	row3324_col3	4459
3325	row3325_col1	row3325_col2	row3325_col3	3840
3326	row3326_col1	row3326_col2	row3326_col3	3740
3327	row3327_col1	row3327_col2	row3327_col3	5618
3328	row3328_col1	row3328_col2	row3328_col3	149
3329	row3329_col1	row3329_col2	row3329_col3	5038
3330	row3330_col1	row3330_col2	row3330_col3	9361
3331	row3331_col1	row3331_col2	row3331_col3	444
3332	row3332_col1	row3332_col2	row3332_col3	8266
3333	row3333_col1	row3333_col2	row3333_col3	8606
3334	row3334_col1	row3334_col2	row3334_col3	6209
3335	row3335_col1	row3335_col2	row3335_col3	4344
3336	row3336_col1	row3336_col2	row3336_col3	1919
3337	row3337_col1	row3337_col2	row3337_col3	3648
3338	row3338_col1	row3338_col2	row3338_col3	8379
3339	row3339_col1	row3339_col2	row3339_col3	3536
3340	row3340_col1	row3340_col2	row3340_col3	4649
3341	row3341_col1	row3341_col2	row3341_col3	1814
3342	row3342_col1	row3342_col2	row3342_col3	894
3343	row3343_col1	row3343_col2	row3343_col3	1691
3344	row3344_col1	row3344_col2	row3344_col3	5157
3345	row3345_col1	row3345_col2	row3345_col3	3469
3346	row3346_col1	row3346_col2	row3346_col3	6359
3347	row3347_col1	row3347_col2	row3347_col3	577
3348	row3348_col1	row3348_col2	row3348_col3	1767
3349	row3349_col1	row3349_col2	row3349_col3	5533
3350	row3350_col1	row3350_col2	row3350_col3	4402
3351	row3351_col1	row3351_col2	row3351_col3	5696
3352	row3352_col1	row3352_col2	row3352_col3	3139
3353	row3353_col1	row3353_col2	row3353_col3	7411
3354	row3354_col1	row3354_col2	row3354_col3	60
3355	row3355_col1	row3355_col2	row3355_col3	5587
3356	row3356_col1	row3356_col2	row3356_col3	9297
3357	row3357_col1	row3357_col2	row3357_col3	2451
3358	row3358_col1	row3358_col2	row3358_col3	3541
3359	row3359_col1	row3359_col2	row3359_col3	7385
3360	row3360_col1	row3360_col2	row3360_col3	3155
3361	row3361_col1	row3361_col2	row3361_col3	2008
3362	row3362_col1	row3362_col2	row3362_col3	7727
3363	row3363_col1	row3363_col2	row3363_col3	6554
3364	row3364_col1	row3364_col2	row3364_col3	2438
3365	row3365_col1	row3365_col2	row3365_col3	1678
3366	row3366_col1	row3366_col2	row3366_col3	7331
3367	row3367_col1	row3367_col2	row3367_col3	4145
3368	row3368_col1	row3368_col2	row3368_col3	830
3369	row3369_col1	row3369_col2	row3369_col3	3009
3370	row3370_col1	row3370_col2	row3370_col3	8899
3371	row3371_col1	row3371_col2	row3371_col3	6382
3372	row3372_col1	row3372_col2	row3372_col3	5873
3373	row3373_col1	row3373_col2	row3373_col3	4711
3374	row3374_col1	row3374_col2	row3374_col3	1227
3375	row3375_col1	row3375_col2	row3375_col3	6991
3376	row3376_col1	row3376_col2	row3376_col3	9283
3377	row3377_col1	row3377_col2	row3377_col3	5079
3378	row3378_col1	row3378_col2	row3378_col3	6708
3379	row3379_col1	row3379_col2	row3379_col3	2712
3380	row3380_col1	row3380_col2	row3380_col3	5098
3381	row3381_col1	row3381_col2	row3381_col3	9256
3382	row3382_col1	row3382_col2	row3382_col3	358
3383	row3383_col1	row3383_col2	row3383_col3	4982
3384	row3384_col1	row3384_col2	row3384_col3	1618
3385	row3385_col1	row3385_col2	row3385_col3	1390
3386	row3386_col1	row3386_col2	row3386_col3	3186
3387	row3387_col1	row3387_col2	row3387_col3	9694
3388	row3388_col1	row3388_col2	row3388_col3	5127
3389	row3389_col1	row3389_col2	row3389_col3	7080
3390	row3390_col1	row3390_col2	row3390_col3	1751
3391	row3391_col1	row3391_col2	row3391_col3	3197
3392	row3392_col1	row3392_col2	row3392_col3	2975
3393	row3393_col1	row3393_col2	row3393_col3	2491
3394	row3394_col1	row3394_col2	row3394_col3	3346
3395	row3395_col1	row3395_col2	row3395_col3	6807
3396	row3396_col1	row3396_col2	row3396_col3	2496
3397	row3397_col1	row3397_col2	row3397_col3	9645
3398	row3398_col1	row3398_col2	row3398_col3	5289
3399	row3399_col1	row3399_col2	row3399_col3	5140
3400	row3400_col1	row3400_col2	row3400_col3	5516
3401	row3401_col1	row3401_col2	row3401_col3	6572
3402	row3402_col1	row3402_col2	row3402_col3	8218
3403	row3403_col1	row3403_col2	row3403_col3	2526
3404	row3404_col1	row3404_col2	row3404_col3	3112
3405	row3405_col1	row3405_col2	row3405_col3	1900
3406	row3406_col1	row3406_col2	row3406_col3	6678
3407	row3407_col1	row3407_col2	row3407_col3	899
3408	row3408_col1	row3408_col2	row3408_col3	3193
3409	row3409_col1	row3409_col2	row3409_col3	9842
3410	row3410_col1	row3410_col2	row3410_col3	4393
3411	row3411_col1	row3411_col2	row3411_col3	4327
3412	row3412_col1	row3412_col2	row3412_col3	7172
3413	row3413_col1	row3413_col2	row3413_col3	2782
3414	row3414_col1	row3414_col2	row3414_col3	9912
3415	row3415_col1	row3415_col2	row3415_col3	8377
3416	row3416_col1	row3416_col2	row3416_col3	5390
3417	row3417_col1	row3417_col2	row3417_col3	7074
3418	row3418_col1	row3418_col2	row3418_col3	3611
3419	row3419_col1	row3419_col2	row3419_col3	7758
3420	row3420_col1	row3420_col2	row3420_col3	4481
3421	row3421_col1	row3421_col2	row3421_col3	8175
3422	row3422_col1	row3422_col2	row3422_col3	1117
3423	row3423_col1	row3423_col2	row3423_col3	3965
3424	row3424_col1	row3424_col2	row3424_col3	9877
3425	row3425_col1	row3425_col2	row3425_col3	512
3426	row3426_col1	row3426_col2	row3426_col3	5911
3427	row3427_col1	row3427_col2	row3427_col3	6332
3428	row3428_col1	row3428_col2	row3428_col3	6907
3429	row3429_col1	row3429_col2	row3429_col3	2545
3430	row3430_col1	row3430_col2	row3430_col3	5252
3431	row3431_col1	row3431_col2	row3431_col3	4306
3432	row3432_col1	row3432_col2	row3432_col3	1274
3433	row3433_col1	row3433_col2	row3433_col3	5162
3434	row3434_col1	row3434_col2	row3434_col3	7742
3435	row3435_col1	row3435_col2	row3435_col3	1523
3436	row3436_col1	row3436_col2	row3436_col3	3519
3437	row3437_col1	row3437_col2	row3437_col3	1341
3438	row3438_col1	row3438_col2	row3438_col3	822
3439	row3439_col1	row3439_col2	row3439_col3	4903
3440	row3440_col1	row3440_col2	row3440_col3	3219
3441	row3441_col1	row3441_col2	row3441_col3	104
3442	row3442_col1	row3442_col2	row3442_col3	577
3443	row3443_col1	row3443_col2	row3443_col3	9059
3444	row3444_col1	row3444_col2	row3444_col3	649
3445	row3445_col1	row3445_col2	row3445_col3	269
3446	row3446_col1	row3446_col2	row3446_col3	4746
3447	row3447_col1	row3447_col2	row3447_col3	8371
3448	row3448_col1	row3448_col2	row3448_col3	8190
3449	row3449_col1	row3449_col2	row3449_col3	4578
3450	row3450_col1	row3450_col2	row3450_col3	7392
3451	row3451_col1	row3451_col2	row3451_col3	7520
3452	row3452_col1	row3452_col2	row3452_col3	8828
3453	row3453_col1	row3453_col2	row3453_col3	8679
3454	row3454_col1	row3454_col2	row3454_col3	9783
3455	row3455_col1	row3455_col2	row3455_col3	9866
3456	row3456_col1	row3456_col2	row3456_col3	8162
3457	row3457_col1	row3457_col2	row3457_col3	1307
3458	row3458_col1	row3458_col2	row3458_col3	670
3459	row3459_col1	row3459_col2	row3459_col3	6889
3460	row3460_col1	row3460_col2	row3460_col3	7123
3461	row3461_col1	row3461_col2	row3461_col3	6172
3462	row3462_col1	row3462_col2	row3462_col3	733
3463	row3463_col1	row3463_col2	row3463_col3	8772
3464	row3464_col1	row3464_col2	row3464_col3	6168
3465	row3465_col1	row3465_col2	row3465_col3	4547
3466	row3466_col1	row3466_col2	row3466_col3	199
3467	row3467_col1	row3467_col2	row3467_col3	4837
3468	row3468_col1	row3468_col2	row3468_col3	12
3469	row3469_col1	row3469_col2	row3469_col3	4710
3470	row3470_col1	row3470_col2	row3470_col3	481
3471	row3471_col1	row3471_col2	row3471_col3	9609
3472	row3472_col1	row3472_col2	row3472_col3	1727
3473	row3473_col1	row3473_col2	row3473_col3	5416
3474	row3474_col1	row3474_col2	row3474_col3	5231
3475	row3475_col1	row3475_col2	row3475_col3	6568
3476	row3476_col1	row3476_col2	row3476_col3	5133
3477	row3477_col1	row3477_col2	row3477_col3	782
3478	row3478_col1	row3478_col2	row3478_col3	6669
3479	row3479_col1	row3479_col2	row3479_col3	6730
3480	row3480_col1	row3480_col2	row3480_col3	3456
3481	row3481_col1	row3481_col2	row3481_col3	7074
3482	row3482_col1	row3482_col2	row3482_col3	1116
3483	row3483_col1	row3483_col2	row3483_col3	2658
3484	row3484_col1	row3484_col2	row3484_col3	4016
3485	row3485_col1	row3485_col2	row3485_col3	4136
3486	row3486_col1	row3486_col2	row3486_col3	2998
3487	row3487_col1	row3487_col2	row3487_col3	1717
3488	row3488_col1	row3488_col2	row3488_col3	8698
3489	row3489_col1	row3489_col2	row3489_col3	7959
3490	row3490_col1	row3490_col2	row3490_col3	2966
3491	row3491_col1	row3491_col2	row3491_col3	6308
3492	row3492_col1	row3492_col2	row3492_col3	2931
3493	row3493_col1	row3493_col2	row3493_col3	4269
3494	row3494_col1	row3494_col2	row3494_col3	888
3495	row3495_col1	row3495_col2	row3495_col3	8898
3496	row3496_col1	row3496_col2	row3496_col3	7880
3497	row3497_col1	row3497_col2	row3497_col3	9913
3498	row3498_col1	row3498_col2	row3498_col3	5681
3499	row3499_col1	row3499_col2	row3499_col3	1747
3500	row3500_col1	row3500_col2	row3500_col3	8128
3501	row3501_col1	row3501_col2	row3501_col3	1191
3502	row3502_col1	row3502_col2	row3502_col3	2579
3503	row3503_col1	row3503_col2	row3503_col3	3354
3504	row3504_col1	row3504_col2	row3504_col3	5256
3505	row3505_col1	row3505_col2	row3505_col3	5176
3506	row3506_col1	row3506_col2	row3506_col3	5316
3507	row3507_col1	row3507_col2	row3507_col3	676
3508	row3508_col1	row3508_col2	row3508_col3	7717
3509	row3509_col1	row3509_col2	row3509_col3	4856
3510	row3510_col1	row3510_col2	row3510_col3	527
3511	row3511_col1	row3511_col2	row3511_col3	3483
3512	row3512_col1	row3512_col2	row3512_col3	2486
3513	row3513_col1	row3513_col2	row3513_col3	7936
3514	row3514_col1	row3514_col2	row3514_col3	809
3515	row3515_col1	row3515_col2	row3515_col3	6921
3516	row3516_col1	row3516_col2	row3516_col3	2284
3517	row3517_col1	row3517_col2	row3517_col3	8347
3518	row3518_col1	row3518_col2	row3518_col3	6593
3519	row3519_col1	row3519_col2	row3519_col3	3980
3520	row3520_col1	row3520_col2	row3520_col3	3945
3521	row3521_col1	row3521_col2	row3521_col3	6231
3522	row3522_col1	row3522_col2	row3522_col3	6697
3523	row3523_col1	row3523_col2	row3523_col3	1391
3524	row3524_col1	row3524_col2	row3524_col3	1855
3525	row3525_col1	row3525_col2	row3525_col3	9576
3526	row3526_col1	row3526_col2	row3526_col3	8749
3527	row3527_col1	row3527_col2	row3527_col3	3885
3528	row3528_col1	row3528_col2	row3528_col3	1903
3529	row3529_col1	row3529_col2	row3529_col3	5902
3530	row3530_col1	row3530_col2	row3530_col3	5334
3531	row3531_col1	row3531_col2	row3531_col3	5772
3532	row3532_col1	row3532_col2	row3532_col3	7522
3533	row3533_col1	row3533_col2	row3533_col3	4637
3534	row3534_col1	row3534_col2	row3534_col3	1629
3535	row3535_col1	row3535_col2	row3535_col3	2971
3536	row3536_col1	row3536_col2	row3536_col3	3334
3537	row3537_col1	row3537_col2	row3537_col3	6044
3538	row3538_col1	row3538_col2	row3538_col3	2303
3539	row3539_col1	row3539_col2	row3539_col3	8642
3540	row3540_col1	row3540_col2	row3540_col3	3548
3541	row3541_col1	row3541_col2	row3541_col3	8534
